target_id,dataset_key,record_id,subject_id,lineage_group_id,rows,class_0,class_1,prevalence,accuracy,balanced_accuracy,f1,precision,npv,recall_sensitivity,specificity,false_positive_rate,false_negative_rate,mcc,tn,fp,fn,tp,errors,roc_auc,average_precision,mean_available_features
artifact,butqdb,122001,butqdb_122,butqdb:122,462,214,248,0.5367965367965368,0.974025974025974,0.9722829363883028,0.9762845849802372,0.9573643410852714,0.9950980392156863,0.9959677419354839,0.9485981308411215,0.0514018691588785,0.004032258064516129,0.9485059090674433,203,11,1,247,12,0.9959677419354839,0.998132244099986,45.21645021645022
artifact,butqdb,123001,butqdb_123,butqdb:123,411,367,44,0.1070559610705596,0.8686131386861314,0.8064156551894972,0.5423728813559322,0.43243243243243246,0.9643916913946587,0.7272727272727273,0.885558583106267,0.11444141689373297,0.2727272727272727,0.4931391769013618,325,42,12,32,54,0.9219717612088184,0.7458187807248566,44.462287104622874
artifact,butqdb,124001,butqdb_124,butqdb:124,645,146,499,0.7736434108527132,0.9736434108527132,0.9587393966014219,0.983016983016983,0.9800796812749004,0.951048951048951,0.9859719438877755,0.9315068493150684,0.0684931506849315,0.014028056112224449,0.9242785153302558,136,10,7,492,17,0.9952233233590468,0.9987064274192098,48.42325581395349
artifact,butqdb,125001,butqdb_125,butqdb:125,368,368,0,0.0,0.9402173913043478,,0.0,0.0,1.0,,0.9402173913043478,0.059782608695652176,,,346,22,0,0,22,,,44.48097826086956
artifact,butqdb,126001,butqdb_126,butqdb:126,463,463,0,0.0,0.9935205183585313,,0.0,0.0,1.0,,0.9935205183585313,0.0064794816414686825,,,460,3,0,0,3,,,46.49676025917927
artifact,nstdb,118e00,mitdb_118,mitdb:118,260,76,184,0.7076923076923077,0.9384615384615385,0.8985983981693364,0.9581151832460733,0.9242424242424242,0.9838709677419355,0.9945652173913043,0.8026315789473685,0.19736842105263158,0.005434782608695652,0.8508496264335884,61,15,1,183,16,0.9423627002288331,0.9662779265316604,42.17307692307692
artifact,nstdb,118e06,mitdb_118,mitdb:118,260,76,184,0.7076923076923077,0.9307692307692308,0.8931636155606408,0.9526315789473684,0.923469387755102,0.953125,0.9836956521739131,0.8026315789473685,0.19736842105263158,0.016304347826086956,0.8302349292458878,61,15,3,181,18,0.9545194508009154,0.9792125092517673,43.25
artifact,nstdb,118e12,mitdb_118,mitdb:118,238,76,162,0.680672268907563,0.865546218487395,0.8523391812865497,0.9,0.9113924050632911,0.775,0.8888888888888888,0.8157894736842105,0.18421052631578946,0.1111111111111111,0.6954752879021738,62,14,18,144,32,0.9285250162443145,0.9694189359414278,45.226890756302524
artifact,nstdb,118e18,mitdb_118,mitdb:118,233,76,157,0.6738197424892703,0.7124463519313304,0.7492876299027824,0.7509293680297398,0.9017857142857143,0.5371900826446281,0.643312101910828,0.8552631578947368,0.14473684210526316,0.35668789808917195,0.4678273955241402,65,11,56,101,67,0.7677673483070734,0.8941490118848889,46.081545064377686
artifact,nstdb,118e24,mitdb_118,mitdb:118,233,76,157,0.6738197424892703,0.48497854077253216,0.6042574589339591,0.40594059405940597,0.9111111111111111,0.3829787234042553,0.2611464968152866,0.9473684210526315,0.05263157894736842,0.7388535031847133,0.24763303028829028,72,4,116,41,120,0.5683037210861549,0.7743867471653195,46.081545064377686
artifact,nstdb,118e_6,mitdb_118,mitdb:118,249,76,173,0.6947791164658634,0.8473895582329317,0.75,0.9010416666666666,0.8199052132701422,1.0,1.0,0.5,0.5,0.0,0.6402754146733037,38,38,0,173,38,0.8264374809857012,0.9084470031804686,42.34939759036145
artifact,nstdb,119e00,mitdb_119,mitdb:119,252,63,189,0.75,0.9484126984126984,0.8968253968253967,0.9667519181585678,0.9356435643564357,1.0,1.0,0.7936507936507936,0.20634920634920634,0.0,0.8617274844321392,50,13,0,189,13,0.9889140841521794,0.9954115209190991,40.976190476190474
artifact,nstdb,119e06,mitdb_119,mitdb:119,248,63,185,0.7459677419354839,0.9475806451612904,0.8968253968253967,0.9660574412532638,0.9343434343434344,1.0,1.0,0.7936507936507936,0.20634920634920634,0.0,0.8611285665968089,50,13,0,185,13,0.9963963963963964,0.9987100331853782,41.19758064516129
artifact,nstdb,119e12,mitdb_119,mitdb:119,230,63,167,0.7260869565217392,0.908695652173913,0.8728733010170135,0.9380530973451328,0.9244186046511628,0.8620689655172413,0.9520958083832335,0.7936507936507936,0.20634920634920634,0.04790419161676647,0.7658462202002997,50,13,8,159,21,0.9743370402053037,0.9911156784108509,41.356521739130436
artifact,nstdb,119e18,mitdb_119,mitdb:119,208,63,145,0.6971153846153846,0.8701923076923077,0.8799671592775041,0.9018181818181819,0.9538461538461539,0.7307692307692307,0.8551724137931035,0.9047619047619048,0.09523809523809523,0.14482758620689656,0.7212923996410658,57,6,21,124,27,0.9126436781609195,0.9682190830609223,41.8125
artifact,nstdb,119e24,mitdb_119,mitdb:119,199,63,136,0.6834170854271356,0.6934673366834171,0.7544351073762838,0.7239819004524887,0.9411764705882353,0.5087719298245614,0.5882352941176471,0.9206349206349206,0.07936507936507936,0.4117647058823529,0.47850322793648337,58,5,56,80,61,0.7998366013071895,0.9089396414033452,41.391959798994975
artifact,nstdb,119e_6,mitdb_119,mitdb:119,237,63,174,0.7341772151898734,0.9493670886075949,0.9250136836343733,0.9659090909090909,0.9550561797752809,0.9322033898305084,0.9770114942528736,0.873015873015873,0.12698412698412698,0.022988505747126436,0.8684439625191773,55,8,4,170,12,0.9887794198139026,0.996508312226573,40.687763713080166
noise_active,nstdb,118e00,mitdb_118,mitdb:118,260,76,184,0.7076923076923077,0.9807692307692307,0.9864130434782609,0.9862258953168044,1.0,0.9382716049382716,0.9728260869565217,1.0,0.0,0.02717391304347826,0.9553926386227363,76,0,5,179,5,0.9987128146453089,0.9994851454055584,42.17307692307692
noise_active,nstdb,118e06,mitdb_118,mitdb:118,260,76,184,0.7076923076923077,0.9730769230769231,0.9693935926773456,0.9809264305177112,0.9836065573770492,0.948051948051948,0.9782608695652174,0.9605263157894737,0.039473684210526314,0.021739130434782608,0.9352160531253976,73,3,4,180,7,0.9943506864988558,0.9976535948946281,43.25
noise_active,nstdb,118e12,mitdb_118,mitdb:118,238,76,162,0.680672268907563,0.907563025210084,0.9286062378167641,0.9276315789473685,0.9929577464788732,0.78125,0.8703703703703703,0.9868421052631579,0.013157894736842105,0.12962962962962962,0.8146536313144439,75,1,21,141,22,0.9679987004548408,0.9869383560959953,45.226890756302524
noise_active,nstdb,118e18,mitdb_118,mitdb:118,233,76,157,0.6738197424892703,0.7639484978540773,0.8112638283607106,0.7940074906367042,0.9636363636363636,0.5853658536585366,0.6751592356687898,0.9473684210526315,0.05263157894736842,0.3248407643312102,0.5846101811185458,72,4,51,106,55,0.8534193764666443,0.9335817208224312,46.081545064377686
noise_active,nstdb,118e24,mitdb_118,mitdb:118,233,76,157,0.6738197424892703,0.5622317596566524,0.6378226617499162,0.5641025641025641,0.8571428571428571,0.4166666666666667,0.42038216560509556,0.8552631578947368,0.14473684210526316,0.5796178343949044,0.2747258902393643,65,11,91,66,102,0.6637613141133087,0.8254344400754126,46.081545064377686
noise_active,nstdb,118e_6,mitdb_118,mitdb:118,249,76,173,0.6947791164658634,0.9839357429718876,0.9884393063583815,0.9883040935672515,1.0,0.95,0.976878612716763,1.0,0.0,0.023121387283236993,0.963345567323027,76,0,4,169,4,0.9971858837846059,0.9988437101984295,42.34939759036145
noise_active,nstdb,119e00,mitdb_119,mitdb:119,252,63,189,0.75,0.9722222222222222,0.9656084656084656,0.9814323607427056,0.9840425531914894,0.9375,0.9788359788359788,0.9523809523809523,0.047619047619047616,0.021164021164021163,0.9263671131731709,60,3,4,185,7,0.9921054841689761,0.9967959721153123,40.976190476190474
noise_active,nstdb,119e06,mitdb_119,mitdb:119,248,63,185,0.7459677419354839,0.9596774193548387,0.9572715572715573,0.9726775956284153,0.9834254143646409,0.8955223880597015,0.9621621621621622,0.9523809523809523,0.047619047619047616,0.03783783783783784,0.8965688265548741,60,3,7,178,10,0.9844701844701845,0.9927385833637077,41.19758064516129
noise_active,nstdb,119e12,mitdb_119,mitdb:119,230,63,167,0.7260869565217392,0.8565217391304348,0.886370116909039,0.8925081433224755,0.9785714285714285,0.6666666666666666,0.8203592814371258,0.9523809523809523,0.047619047619047616,0.17964071856287425,0.7061171549981045,60,3,30,137,33,0.9554224883566201,0.9829272068409595,41.356521739130436
noise_active,nstdb,119e18,mitdb_119,mitdb:119,208,63,145,0.6971153846153846,0.7115384615384616,0.7796387520525452,0.7457627118644068,0.967032967032967,0.5128205128205128,0.6068965517241379,0.9523809523809523,0.047619047619047616,0.3931034482758621,0.5180456124209494,60,3,57,88,60,0.8856048166392994,0.9507249489667583,41.8125
noise_active,nstdb,119e24,mitdb_119,mitdb:119,199,63,136,0.6834170854271356,0.5678391959798995,0.6753034547152195,0.5473684210526316,0.9629629629629629,0.4206896551724138,0.38235294117647056,0.9682539682539683,0.031746031746031744,0.6176470588235294,0.36675776575192076,61,2,84,52,86,0.7951680672268907,0.895750552067326,41.391959798994975
noise_active,nstdb,119e_6,mitdb_119,mitdb:119,237,63,174,0.7341772151898734,0.9831223628691983,0.9733169129720853,0.9885714285714285,0.9829545454545454,0.9836065573770492,0.9942528735632183,0.9523809523809523,0.047619047619047616,0.005747126436781609,0.9565455738135478,60,3,1,173,4,0.9969896004378762,0.9988715183883503,40.687763713080166
seizure,seizure_edf,chb04_28,chb04,chb_mit:chb04,1976,1708,268,0.13562753036437247,0.7246963562753036,0.6740186654549267,0.37327188940092165,0.27,0.9229651162790697,0.6044776119402985,0.7435597189695551,0.25644028103044497,0.39552238805970147,0.25915065893892103,1270,438,106,162,544,0.7568094830298158,0.23291020200542623,47.340080971659916
seizure,seizure_edf,pn06_1,PN06,siena:PN06,1113,999,114,0.10242587601078167,0.6028751123090745,0.704954954954955,0.30063291139240506,0.1833976833976834,0.9680672268907563,0.8333333333333334,0.5765765765765766,0.42342342342342343,0.16666666666666666,0.2491725661682018,576,423,19,95,442,0.7878492527615335,0.26043921168303924,49.38903863432165
seizure,seizure_edf,pn06_2,PN06,siena:PN06,1545,1400,145,0.09385113268608414,0.8161812297734627,0.7656527093596059,0.4180327868852459,0.29737609329446063,0.9642262895174709,0.7034482758620689,0.8278571428571428,0.17214285714285715,0.296551724137931,0.3728146503798326,1159,241,43,102,284,0.8192068965517242,0.2755968974994876,49.09190938511327
seizure,seizure_edf,pn06_3,PN06,siena:PN06,1191,1122,69,0.05793450881612091,0.5029387069689337,0.7361853832442068,0.18904109589041096,0.1043872919818457,1.0,1.0,0.47237076648841353,0.5276292335115864,0.0,0.22205743654539986,530,592,0,69,592,0.8833862925934537,0.2087447347716662,49.44668345927792
seizure,seizure_edf,pn06_4,PN06,siena:PN06,1252,1151,101,0.08067092651757188,0.8178913738019169,0.6932155422318949,0.3254437869822485,0.2320675105485232,0.954679802955665,0.5445544554455446,0.841876629018245,0.158123370981755,0.45544554455445546,0.2686353790514621,969,182,46,55,228,0.7712793868439841,0.17539263992749118,46.465654952076676
seizure,seizure_edf,pn06_5,PN06,siena:PN06,1079,1008,71,0.06580166821130677,0.6515291936978684,0.4927271965124078,0.10476190476190476,0.06303724928366762,0.9328767123287671,0.30985915492957744,0.6755952380952381,0.3244047619047619,0.6901408450704225,-0.007709339042423842,681,327,49,22,376,0.5350855130784709,0.06580541014499042,46.95180722891566
seizure,seizure_edf,pn12_1_2,PN12,siena:PN12,1612,1402,210,0.13027295285359802,0.6699751861042184,0.7151280483662794,0.37995337995337997,0.2515432098765432,0.9512448132780082,0.7761904761904762,0.6540656205420827,0.3459343794579173,0.22380952380952382,0.2953824356771897,917,485,47,163,532,0.8087833706949256,0.6031432288889169,47.02667493796526
seizure,seizure_edf,pn12_3,PN12,siena:PN12,902,798,104,0.11529933481152993,0.8248337028824834,0.6208670715249662,0.31896551724137934,0.2890625,0.91343669250646,0.3557692307692308,0.8859649122807017,0.11403508771929824,0.6442307692307693,0.22124865823062614,707,91,67,37,158,0.7668329477540005,0.34274934524980527,48.55321507760532
seizure,seizure_edf,pn12_4,PN12,siena:PN12,676,602,74,0.10946745562130178,0.6568047337278107,0.5050731794917841,0.16546762589928057,0.11274509803921569,0.8919491525423728,0.3108108108108108,0.6993355481727574,0.30066445182724255,0.6891891891891891,0.006901416634258637,421,181,51,23,232,0.6180973332136123,0.1276273602660378,46.41568047337278
signal_unusable,butqdb,100001,butqdb_100,butqdb:100,396,198,198,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,198,0,0,198,0,1.0,1.0000000000000002,45.053030303030305
signal_unusable,butqdb,100002,butqdb_100,butqdb:100,220,220,0,0.0,0.9954545454545455,,0.0,0.0,1.0,,0.9954545454545455,0.004545454545454545,,,219,1,0,0,1,,,43.28181818181818
signal_unusable,butqdb,103001,butqdb_103,butqdb:103,156,156,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,156,0,0,0,0,,,43.42307692307692
signal_unusable,butqdb,103002,butqdb_103,butqdb:103,213,213,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,213,0,0,0,0,,,44.370892018779344
signal_unusable,butqdb,103003,butqdb_103,butqdb:103,171,171,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,171,0,0,0,0,,,43.1578947368421
signal_unusable,butqdb,104001,butqdb_104,butqdb:104,210,210,0,0.0,0.7952380952380952,,0.0,0.0,1.0,,0.7952380952380952,0.20476190476190476,,,167,43,0,0,43,,,39.785714285714285
signal_unusable,butqdb,105001,butqdb_105,butqdb:105,223,214,9,0.04035874439461883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,214,0,0,9,0,1.0,1.0000000000000002,44.90582959641256
signal_unusable,butqdb,111001,butqdb_111,butqdb:111,289,105,184,0.6366782006920415,0.8373702422145328,0.8722826086956521,0.8535825545171339,1.0,0.6907894736842105,0.7445652173913043,1.0,0.0,0.2554347826086957,0.71717348992089,105,0,47,137,47,0.9779503105590062,0.9910672695822919,38.88235294117647
signal_unusable,butqdb,113001,butqdb_113,butqdb:113,225,212,13,0.057777777777777775,0.9955555555555555,0.9976415094339622,0.9629629629629629,0.9285714285714286,1.0,1.0,0.9952830188679245,0.0047169811320754715,0.0,0.9613487268744224,211,1,0,13,1,1.0,1.0,45.94222222222222
signal_unusable,butqdb,114001,butqdb_114,butqdb:114,315,241,74,0.23492063492063492,0.9968253968253968,0.9932432432432432,0.9931972789115646,1.0,0.9958677685950413,0.9864864864864865,1.0,0.0,0.013513513513513514,0.9911660284969717,241,0,1,73,1,1.0,0.9999999999999999,43.84761904761905
signal_unusable,butqdb,115001,butqdb_115,butqdb:115,174,174,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,174,0,0,0,0,,,44.264367816091955
signal_unusable,butqdb,118001,butqdb_118,butqdb:118,313,313,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,313,0,0,0,0,,,36.73482428115016
signal_unusable,butqdb,121001,butqdb_121,butqdb:121,236,236,0,0.0,0.9957627118644068,,0.0,0.0,1.0,,0.9957627118644068,0.00423728813559322,,,235,1,0,0,1,,,45.50847457627118
signal_unusable,butqdb,122001,butqdb_122,butqdb:122,299,214,85,0.2842809364548495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,214,0,0,85,0,1.0,0.9999999999999999,43.11705685618729
signal_unusable,butqdb,123001,butqdb_123,butqdb:123,367,367,0,0.0,0.9536784741144414,,0.0,0.0,1.0,,0.9536784741144414,0.04632152588555858,,,350,17,0,0,17,,,44.93188010899183
signal_unusable,butqdb,124001,butqdb_124,butqdb:124,239,146,93,0.3891213389121339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,146,0,0,93,0,1.0,1.0,46.74476987447699
signal_unusable,butqdb,125001,butqdb_125,butqdb:125,368,368,0,0.0,0.9456521739130435,,0.0,0.0,1.0,,0.9456521739130435,0.05434782608695652,,,348,20,0,0,20,,,44.48097826086956
signal_unusable,butqdb,126001,butqdb_126,butqdb:126,463,463,0,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,463,0,0,0,0,,,46.49676025917927
